stem,ur_ref,sr_ref,ur,sr
ʃoʊ,ʃoʊʒi,ʃoʊʒu,ʃoʒi,ʃoʒu
ʃoʊ,ʃoʊθi,ʃoʊθu,ʃoθi,ʃoθu
ʃoʊ,ʃoʊði,ʃoʊðu,ʃoði,ʃoðu
ʃoʊ,ʃoʊhi,ʃoʊhu,ʃohi,ʃohu
ʒoʊ,ʒoʊmi,ʒoʊmu,ʒomi,ʒomu
ʒoʊ,ʒoʊni,ʒoʊnu,ʒoni,ʒonu
ʒoʊ,ʒoʊpi,ʒoʊpu,ʒopi,ʒopu
ʒoʊ,ʒoʊti,ʒoʊtu,ʒoti,ʒotu
ʒoʊ,ʒoʊki,ʒoʊku,ʒoki,ʒoku
ʒoʊ,ʒoʊbi,ʒoʊbu,ʒobi,ʒobu
ʒoʊ,ʒoʊdi,ʒoʊdu,ʒodi,ʒodu
ʒoʊ,ʒoʊgi,ʒoʊgu,ʒogi,ʒogu
ʒoʊ,ʒoʊfi,ʒoʊfu,ʒofi,ʒofu
ʒoʊ,ʒoʊsi,ʒoʊsu,ʒosi,ʒosu
ʒoʊ,ʒoʊvi,ʒoʊvu,ʒovi,ʒovu
ʒoʊ,ʒoʊzi,ʒoʊzu,ʒozi,ʒozu
ʒoʊ,ʒoʊʃi,ʒoʊʃu,ʒoʃi,ʒoʃu
ʒoʊ,ʒoʊʒi,ʒoʊʒu,ʒoʒi,ʒoʒu
ʒoʊ,ʒoʊθi,ʒoʊθu,ʒoθi,ʒoθu
ʒoʊ,ʒoʊði,ʒoʊðu,ʒoði,ʒoðu
ʒoʊ,ʒoʊhi,ʒoʊhu,ʒohi,ʒohu
θoʊ,θoʊmi,θoʊmu,θomi,θomu
θoʊ,θoʊni,θoʊnu,θoni,θonu
θoʊ,θoʊpi,θoʊpu,θopi,θopu
θoʊ,θoʊti,θoʊtu,θoti,θotu
θoʊ,θoʊki,θoʊku,θoki,θoku
θoʊ,θoʊbi,θoʊbu,θobi,θobu
θoʊ,θoʊdi,θoʊdu,θodi,θodu
θoʊ,θoʊgi,θoʊgu,θogi,θogu
θoʊ,θoʊfi,θoʊfu,θofi,θofu
θoʊ,θoʊsi,θoʊsu,θosi,θosu
θoʊ,θoʊvi,θoʊvu,θovi,θovu
θoʊ,θoʊzi,θoʊzu,θozi,θozu
θoʊ,θoʊʃi,θoʊʃu,θoʃi,θoʃu
θoʊ,θoʊʒi,θoʊʒu,θoʒi,θoʒu
θoʊ,θoʊθi,θoʊθu,θoθi,θoθu
θoʊ,θoʊði,θoʊðu,θoði,θoðu
θoʊ,θoʊhi,θoʊhu,θohi,θohu
ðoʊ,ðoʊmi,ðoʊmu,ðomi,ðomu
ðoʊ,ðoʊni,ðoʊnu,ðoni,ðonu
ðoʊ,ðoʊpi,ðoʊpu,ðopi,ðopu
ðoʊ,ðoʊti,ðoʊtu,ðoti,ðotu
ðoʊ,ðoʊki,ðoʊku,ðoki,ðoku
ðoʊ,ðoʊbi,ðoʊbu,ðobi,ðobu
ðoʊ,ðoʊdi,ðoʊdu,ðodi,ðodu
ðoʊ,ðoʊgi,ðoʊgu,ðogi,ðogu
ðoʊ,ðoʊfi,ðoʊfu,ðofi,ðofu
ðoʊ,ðoʊsi,ðoʊsu,ðosi,ðosu
ðoʊ,ðoʊvi,ðoʊvu,ðovi,ðovu
ðoʊ,ðoʊzi,ðoʊzu,ðozi,ðozu
ðoʊ,ðoʊʃi,ðoʊʃu,ðoʃi,ðoʃu
ðoʊ,ðoʊʒi,ðoʊʒu,ðoʒi,ðoʒu
ðoʊ,ðoʊθi,ðoʊθu,ðoθi,ðoθu
ðoʊ,ðoʊði,ðoʊðu,ðoði,ðoðu
ðoʊ,ðoʊhi,ðoʊhu,ðohi,ðohu
hoʊ,hoʊmi,hoʊmu,homi,homu
hoʊ,hoʊni,hoʊnu,honi,honu
hoʊ,hoʊpi,hoʊpu,hopi,hopu
hoʊ,hoʊti,hoʊtu,hoti,hotu
hoʊ,hoʊki,hoʊku,hoki,hoku
hoʊ,hoʊbi,hoʊbu,hobi,hobu
hoʊ,hoʊdi,hoʊdu,hodi,hodu
hoʊ,hoʊgi,hoʊgu,hogi,hogu
hoʊ,hoʊfi,hoʊfu,hofi,hofu
hoʊ,hoʊsi,hoʊsu,hosi,hosu
hoʊ,hoʊvi,hoʊvu,hovi,hovu
hoʊ,hoʊzi,hoʊzu,hozi,hozu
hoʊ,hoʊʃi,hoʊʃu,hoʃi,hoʃu
hoʊ,hoʊʒi,hoʊʒu,hoʒi,hoʒu
hoʊ,hoʊθi,hoʊθu,hoθi,hoθu
hoʊ,hoʊði,hoʊðu,hoði,hoðu
hoʊ,hoʊhi,hoʊhu,hohi,hohu
moʊ,moʊmeɪ,moʊmoʊ,mome,momo
moʊ,moʊneɪ,moʊnoʊ,mone,mono
moʊ,moʊpeɪ,moʊpoʊ,mope,mopo
moʊ,moʊteɪ,moʊtoʊ,mote,moto
moʊ,moʊkeɪ,moʊkoʊ,moke,moko
moʊ,moʊbeɪ,moʊboʊ,mobe,mobo
moʊ,moʊdeɪ,moʊdoʊ,mode,modo
moʊ,moʊgeɪ,moʊgoʊ,moge,mogo
moʊ,moʊfeɪ,moʊfoʊ,mofe,mofo
moʊ,moʊseɪ,moʊsoʊ,mose,moso
moʊ,moʊveɪ,moʊvoʊ,move,movo
moʊ,moʊzeɪ,moʊzoʊ,moze,mozo
moʊ,moʊʃeɪ,moʊʃoʊ,moʃe,moʃo
moʊ,moʊʒeɪ,moʊʒoʊ,moʒe,moʒo
moʊ,moʊθeɪ,moʊθoʊ,moθe,moθo
moʊ,moʊðeɪ,moʊðoʊ,moðe,moðo
moʊ,moʊheɪ,moʊhoʊ,mohe,moho
noʊ,noʊmeɪ,noʊmoʊ,nome,nomo
noʊ,noʊneɪ,noʊnoʊ,none,nono
noʊ,noʊpeɪ,noʊpoʊ,nope,nopo
noʊ,noʊteɪ,noʊtoʊ,note,noto
noʊ,noʊkeɪ,noʊkoʊ,noke,noko
noʊ,noʊbeɪ,noʊboʊ,nobe,nobo
noʊ,noʊdeɪ,noʊdoʊ,node,nodo
noʊ,noʊgeɪ,noʊgoʊ,noge,nogo
noʊ,noʊfeɪ,noʊfoʊ,nofe,nofo
noʊ,noʊseɪ,noʊsoʊ,nose,noso
noʊ,noʊveɪ,noʊvoʊ,nove,novo
noʊ,noʊzeɪ,noʊzoʊ,noze,nozo
noʊ,noʊʃeɪ,noʊʃoʊ,noʃe,noʃo
noʊ,noʊʒeɪ,noʊʒoʊ,noʒe,noʒo
noʊ,noʊθeɪ,noʊθoʊ,noθe,noθo
noʊ,noʊðeɪ,noʊðoʊ,noðe,noðo
noʊ,noʊheɪ,noʊhoʊ,nohe,noho
poʊ,poʊmeɪ,poʊmoʊ,pome,pomo
poʊ,poʊneɪ,poʊnoʊ,pone,pono
poʊ,poʊpeɪ,poʊpoʊ,pope,popo
poʊ,poʊteɪ,poʊtoʊ,pote,poto
poʊ,poʊkeɪ,poʊkoʊ,poke,poko
poʊ,poʊbeɪ,poʊboʊ,pobe,pobo
poʊ,poʊdeɪ,poʊdoʊ,pode,podo
poʊ,poʊgeɪ,poʊgoʊ,poge,pogo
poʊ,poʊfeɪ,poʊfoʊ,pofe,pofo
poʊ,poʊseɪ,poʊsoʊ,pose,poso
poʊ,poʊveɪ,poʊvoʊ,pove,povo
poʊ,poʊzeɪ,poʊzoʊ,poze,pozo
poʊ,poʊʃeɪ,poʊʃoʊ,poʃe,poʃo
poʊ,poʊʒeɪ,poʊʒoʊ,poʒe,poʒo
poʊ,poʊθeɪ,poʊθoʊ,poθe,poθo
poʊ,poʊðeɪ,poʊðoʊ,poðe,poðo
poʊ,poʊheɪ,poʊhoʊ,pohe,poho
toʊ,toʊmeɪ,toʊmoʊ,tome,tomo
toʊ,toʊneɪ,toʊnoʊ,tone,tono
toʊ,toʊpeɪ,toʊpoʊ,tope,topo
toʊ,toʊteɪ,toʊtoʊ,tote,toto
toʊ,toʊkeɪ,toʊkoʊ,toke,toko
toʊ,toʊbeɪ,toʊboʊ,tobe,tobo
toʊ,toʊdeɪ,toʊdoʊ,tode,todo
toʊ,toʊgeɪ,toʊgoʊ,toge,togo
toʊ,toʊfeɪ,toʊfoʊ,tofe,tofo
toʊ,toʊseɪ,toʊsoʊ,tose,toso
toʊ,toʊveɪ,toʊvoʊ,tove,tovo
toʊ,toʊzeɪ,toʊzoʊ,toze,tozo
toʊ,toʊʃeɪ,toʊʃoʊ,toʃe,toʃo
toʊ,toʊʒeɪ,toʊʒoʊ,toʒe,toʒo
toʊ,toʊθeɪ,toʊθoʊ,toθe,toθo
toʊ,toʊðeɪ,toʊðoʊ,toðe,toðo
toʊ,toʊheɪ,toʊhoʊ,tohe,toho
koʊ,koʊmeɪ,koʊmoʊ,kome,komo
koʊ,koʊneɪ,koʊnoʊ,kone,kono
koʊ,koʊpeɪ,koʊpoʊ,kope,kopo
koʊ,koʊteɪ,koʊtoʊ,kote,koto
koʊ,koʊkeɪ,koʊkoʊ,koke,koko
koʊ,koʊbeɪ,koʊboʊ,kobe,kobo
koʊ,koʊdeɪ,koʊdoʊ,kode,kodo
koʊ,koʊgeɪ,koʊgoʊ,koge,kogo
koʊ,koʊfeɪ,koʊfoʊ,kofe,kofo
koʊ,koʊseɪ,koʊsoʊ,kose,koso
koʊ,koʊveɪ,koʊvoʊ,kove,kovo
koʊ,koʊzeɪ,koʊzoʊ,koze,kozo
koʊ,koʊʃeɪ,koʊʃoʊ,koʃe,koʃo
koʊ,koʊʒeɪ,koʊʒoʊ,koʒe,koʒo
koʊ,koʊθeɪ,koʊθoʊ,koθe,koθo
koʊ,koʊðeɪ,koʊðoʊ,koðe,koðo
koʊ,koʊheɪ,koʊhoʊ,kohe,koho
boʊ,boʊmeɪ,boʊmoʊ,bome,bomo
boʊ,boʊneɪ,boʊnoʊ,bone,bono
boʊ,boʊpeɪ,boʊpoʊ,bope,bopo
boʊ,boʊteɪ,boʊtoʊ,bote,boto
boʊ,boʊkeɪ,boʊkoʊ,boke,boko
boʊ,boʊbeɪ,boʊboʊ,bobe,bobo
boʊ,boʊdeɪ,boʊdoʊ,bode,bodo
boʊ,boʊgeɪ,boʊgoʊ,boge,bogo
boʊ,boʊfeɪ,boʊfoʊ,bofe,bofo
boʊ,boʊseɪ,boʊsoʊ,bose,boso
boʊ,boʊveɪ,boʊvoʊ,bove,bovo
boʊ,boʊzeɪ,boʊzoʊ,boze,bozo
boʊ,boʊʃeɪ,boʊʃoʊ,boʃe,boʃo
boʊ,boʊʒeɪ,boʊʒoʊ,boʒe,boʒo
boʊ,boʊθeɪ,boʊθoʊ,boθe,boθo
boʊ,boʊðeɪ,boʊðoʊ,boðe,boðo
boʊ,boʊheɪ,boʊhoʊ,bohe,boho
doʊ,doʊmeɪ,doʊmoʊ,dome,domo
doʊ,doʊneɪ,doʊnoʊ,done,dono
doʊ,doʊpeɪ,doʊpoʊ,dope,dopo
doʊ,doʊteɪ,doʊtoʊ,dote,doto
doʊ,doʊkeɪ,doʊkoʊ,doke,doko
doʊ,doʊbeɪ,doʊboʊ,dobe,dobo
doʊ,doʊdeɪ,doʊdoʊ,dode,dodo
doʊ,doʊgeɪ,doʊgoʊ,doge,dogo
doʊ,doʊfeɪ,doʊfoʊ,dofe,dofo
doʊ,doʊseɪ,doʊsoʊ,dose,doso
doʊ,doʊveɪ,doʊvoʊ,dove,dovo
doʊ,doʊzeɪ,doʊzoʊ,doze,dozo
doʊ,doʊʃeɪ,doʊʃoʊ,doʃe,doʃo
doʊ,doʊʒeɪ,doʊʒoʊ,doʒe,doʒo
doʊ,doʊθeɪ,doʊθoʊ,doθe,doθo
doʊ,doʊðeɪ,doʊðoʊ,doðe,doðo
doʊ,doʊheɪ,doʊhoʊ,dohe,doho
goʊ,goʊmeɪ,goʊmoʊ,gome,gomo
goʊ,goʊneɪ,goʊnoʊ,gone,gono
goʊ,goʊpeɪ,goʊpoʊ,gope,gopo
goʊ,goʊteɪ,goʊtoʊ,gote,goto
goʊ,goʊkeɪ,goʊkoʊ,goke,goko
goʊ,goʊbeɪ,goʊboʊ,gobe,gobo
goʊ,goʊdeɪ,goʊdoʊ,gode,godo
goʊ,goʊgeɪ,goʊgoʊ,goge,gogo
goʊ,goʊfeɪ,goʊfoʊ,gofe,gofo
goʊ,goʊseɪ,goʊsoʊ,gose,goso
goʊ,goʊveɪ,goʊvoʊ,gove,govo
goʊ,goʊzeɪ,goʊzoʊ,goze,gozo
goʊ,goʊʃeɪ,goʊʃoʊ,goʃe,goʃo
goʊ,goʊʒeɪ,goʊʒoʊ,goʒe,goʒo
goʊ,goʊθeɪ,goʊθoʊ,goθe,goθo
goʊ,goʊðeɪ,goʊðoʊ,goðe,goðo
goʊ,goʊheɪ,goʊhoʊ,gohe,goho
foʊ,foʊmeɪ,foʊmoʊ,fome,fomo
foʊ,foʊneɪ,foʊnoʊ,fone,fono
foʊ,foʊpeɪ,foʊpoʊ,fope,fopo
foʊ,foʊteɪ,foʊtoʊ,fote,foto
foʊ,foʊkeɪ,foʊkoʊ,foke,foko
foʊ,foʊbeɪ,foʊboʊ,fobe,fobo
foʊ,foʊdeɪ,foʊdoʊ,fode,fodo
foʊ,foʊgeɪ,foʊgoʊ,foge,fogo
foʊ,foʊfeɪ,foʊfoʊ,fofe,fofo
foʊ,foʊseɪ,foʊsoʊ,fose,foso
foʊ,foʊveɪ,foʊvoʊ,fove,fovo
foʊ,foʊzeɪ,foʊzoʊ,foze,fozo
foʊ,foʊʃeɪ,foʊʃoʊ,foʃe,foʃo
foʊ,foʊʒeɪ,foʊʒoʊ,foʒe,foʒo
foʊ,foʊθeɪ,foʊθoʊ,foθe,foθo
foʊ,foʊðeɪ,foʊðoʊ,foðe,foðo
foʊ,foʊheɪ,foʊhoʊ,fohe,foho
soʊ,soʊmeɪ,soʊmoʊ,some,somo
soʊ,soʊneɪ,soʊnoʊ,sone,sono
soʊ,soʊpeɪ,soʊpoʊ,sope,sopo
soʊ,soʊteɪ,soʊtoʊ,sote,soto
soʊ,soʊkeɪ,soʊkoʊ,soke,soko
soʊ,soʊbeɪ,soʊboʊ,sobe,sobo
soʊ,soʊdeɪ,soʊdoʊ,sode,sodo
soʊ,soʊgeɪ,soʊgoʊ,soge,sogo
soʊ,soʊfeɪ,soʊfoʊ,sofe,sofo
soʊ,soʊseɪ,soʊsoʊ,sose,soso
soʊ,soʊveɪ,soʊvoʊ,sove,sovo
soʊ,soʊzeɪ,soʊzoʊ,soze,sozo
soʊ,soʊʃeɪ,soʊʃoʊ,soʃe,soʃo
soʊ,soʊʒeɪ,soʊʒoʊ,soʒe,soʒo
soʊ,soʊθeɪ,soʊθoʊ,soθe,soθo
soʊ,soʊðeɪ,soʊðoʊ,soðe,soðo
soʊ,soʊheɪ,soʊhoʊ,sohe,soho
voʊ,voʊmeɪ,voʊmoʊ,vome,vomo
voʊ,voʊneɪ,voʊnoʊ,vone,vono
voʊ,voʊpeɪ,voʊpoʊ,vope,vopo
voʊ,voʊteɪ,voʊtoʊ,vote,voto
voʊ,voʊkeɪ,voʊkoʊ,voke,voko
voʊ,voʊbeɪ,voʊboʊ,vobe,vobo
voʊ,voʊdeɪ,voʊdoʊ,vode,vodo
voʊ,voʊgeɪ,voʊgoʊ,voge,vogo
voʊ,voʊfeɪ,voʊfoʊ,vofe,vofo
voʊ,voʊseɪ,voʊsoʊ,vose,voso
voʊ,voʊveɪ,voʊvoʊ,vove,vovo
voʊ,voʊzeɪ,voʊzoʊ,voze,vozo
voʊ,voʊʃeɪ,voʊʃoʊ,voʃe,voʃo
voʊ,voʊʒeɪ,voʊʒoʊ,voʒe,voʒo
voʊ,voʊθeɪ,voʊθoʊ,voθe,voθo
voʊ,voʊðeɪ,voʊðoʊ,voðe,voðo
voʊ,voʊheɪ,voʊhoʊ,vohe,voho
zoʊ,zoʊmeɪ,zoʊmoʊ,zome,zomo
zoʊ,zoʊneɪ,zoʊnoʊ,zone,zono
zoʊ,zoʊpeɪ,zoʊpoʊ,zope,zopo
zoʊ,zoʊteɪ,zoʊtoʊ,zote,zoto
zoʊ,zoʊkeɪ,zoʊkoʊ,zoke,zoko
zoʊ,zoʊbeɪ,zoʊboʊ,zobe,zobo
zoʊ,zoʊdeɪ,zoʊdoʊ,zode,zodo
zoʊ,zoʊgeɪ,zoʊgoʊ,zoge,zogo
zoʊ,zoʊfeɪ,zoʊfoʊ,zofe,zofo
zoʊ,zoʊseɪ,zoʊsoʊ,zose,zoso
zoʊ,zoʊveɪ,zoʊvoʊ,zove,zovo
zoʊ,zoʊzeɪ,zoʊzoʊ,zoze,zozo
zoʊ,zoʊʃeɪ,zoʊʃoʊ,zoʃe,zoʃo
zoʊ,zoʊʒeɪ,zoʊʒoʊ,zoʒe,zoʒo
zoʊ,zoʊθeɪ,zoʊθoʊ,zoθe,zoθo
zoʊ,zoʊðeɪ,zoʊðoʊ,zoðe,zoðo
zoʊ,zoʊheɪ,zoʊhoʊ,zohe,zoho
ʃoʊ,ʃoʊmeɪ,ʃoʊmoʊ,ʃome,ʃomo
ʃoʊ,ʃoʊneɪ,ʃoʊnoʊ,ʃone,ʃono
ʃoʊ,ʃoʊpeɪ,ʃoʊpoʊ,ʃope,ʃopo
ʃoʊ,ʃoʊteɪ,ʃoʊtoʊ,ʃote,ʃoto
ʃoʊ,ʃoʊkeɪ,ʃoʊkoʊ,ʃoke,ʃoko
ʃoʊ,ʃoʊbeɪ,ʃoʊboʊ,ʃobe,ʃobo
ʃoʊ,ʃoʊdeɪ,ʃoʊdoʊ,ʃode,ʃodo
ʃoʊ,ʃoʊgeɪ,ʃoʊgoʊ,ʃoge,ʃogo
ʃoʊ,ʃoʊfeɪ,ʃoʊfoʊ,ʃofe,ʃofo
ʃoʊ,ʃoʊseɪ,ʃoʊsoʊ,ʃose,ʃoso
ʃoʊ,ʃoʊveɪ,ʃoʊvoʊ,ʃove,ʃovo
ʃoʊ,ʃoʊzeɪ,ʃoʊzoʊ,ʃoze,ʃozo
ʃoʊ,ʃoʊʃeɪ,ʃoʊʃoʊ,ʃoʃe,ʃoʃo
ʃoʊ,ʃoʊʒeɪ,ʃoʊʒoʊ,ʃoʒe,ʃoʒo
ʃoʊ,ʃoʊθeɪ,ʃoʊθoʊ,ʃoθe,ʃoθo
ʃoʊ,ʃoʊðeɪ,ʃoʊðoʊ,ʃoðe,ʃoðo
ʃoʊ,ʃoʊheɪ,ʃoʊhoʊ,ʃohe,ʃoho
ʒoʊ,ʒoʊmeɪ,ʒoʊmoʊ,ʒome,ʒomo
ʒoʊ,ʒoʊneɪ,ʒoʊnoʊ,ʒone,ʒono
ʒoʊ,ʒoʊpeɪ,ʒoʊpoʊ,ʒope,ʒopo
ʒoʊ,ʒoʊteɪ,ʒoʊtoʊ,ʒote,ʒoto
ʒoʊ,ʒoʊkeɪ,ʒoʊkoʊ,ʒoke,ʒoko
ʒoʊ,ʒoʊbeɪ,ʒoʊboʊ,ʒobe,ʒobo
ʒoʊ,ʒoʊdeɪ,ʒoʊdoʊ,ʒode,ʒodo
ʒoʊ,ʒoʊgeɪ,ʒoʊgoʊ,ʒoge,ʒogo
ʒoʊ,ʒoʊfeɪ,ʒoʊfoʊ,ʒofe,ʒofo
ʒoʊ,ʒoʊseɪ,ʒoʊsoʊ,ʒose,ʒoso
ʒoʊ,ʒoʊveɪ,ʒoʊvoʊ,ʒove,ʒovo
ʒoʊ,ʒoʊzeɪ,ʒoʊzoʊ,ʒoze,ʒozo
ʒoʊ,ʒoʊʃeɪ,ʒoʊʃoʊ,ʒoʃe,ʒoʃo
ʒoʊ,ʒoʊʒeɪ,ʒoʊʒoʊ,ʒoʒe,ʒoʒo
ʒoʊ,ʒoʊθeɪ,ʒoʊθoʊ,ʒoθe,ʒoθo
ʒoʊ,ʒoʊðeɪ,ʒoʊðoʊ,ʒoðe,ʒoðo
ʒoʊ,ʒoʊheɪ,ʒoʊhoʊ,ʒohe,ʒoho
θoʊ,θoʊmeɪ,θoʊmoʊ,θome,θomo
θoʊ,θoʊneɪ,θoʊnoʊ,θone,θono
θoʊ,θoʊpeɪ,θoʊpoʊ,θope,θopo
θoʊ,θoʊteɪ,θoʊtoʊ,θote,θoto
θoʊ,θoʊkeɪ,θoʊkoʊ,θoke,θoko
θoʊ,θoʊbeɪ,θoʊboʊ,θobe,θobo
θoʊ,θoʊdeɪ,θoʊdoʊ,θode,θodo
θoʊ,θoʊgeɪ,θoʊgoʊ,θoge,θogo
θoʊ,θoʊfeɪ,θoʊfoʊ,θofe,θofo
θoʊ,θoʊseɪ,θoʊsoʊ,θose,θoso
θoʊ,θoʊveɪ,θoʊvoʊ,θove,θovo
θoʊ,θoʊzeɪ,θoʊzoʊ,θoze,θozo
θoʊ,θoʊʃeɪ,θoʊʃoʊ,θoʃe,θoʃo
θoʊ,θoʊʒeɪ,θoʊʒoʊ,θoʒe,θoʒo
θoʊ,θoʊθeɪ,θoʊθoʊ,θoθe,θoθo
θoʊ,θoʊðeɪ,θoʊðoʊ,θoðe,θoðo
θoʊ,θoʊheɪ,θoʊhoʊ,θohe,θoho
ðoʊ,ðoʊmeɪ,ðoʊmoʊ,ðome,ðomo
ðoʊ,ðoʊneɪ,ðoʊnoʊ,ðone,ðono
ðoʊ,ðoʊpeɪ,ðoʊpoʊ,ðope,ðopo
ðoʊ,ðoʊteɪ,ðoʊtoʊ,ðote,ðoto
ðoʊ,ðoʊkeɪ,ðoʊkoʊ,ðoke,ðoko
ðoʊ,ðoʊbeɪ,ðoʊboʊ,ðobe,ðobo
ðoʊ,ðoʊdeɪ,ðoʊdoʊ,ðode,ðodo
ðoʊ,ðoʊgeɪ,ðoʊgoʊ,ðoge,ðogo
ðoʊ,ðoʊfeɪ,ðoʊfoʊ,ðofe,ðofo
ðoʊ,ðoʊseɪ,ðoʊsoʊ,ðose,ðoso
ðoʊ,ðoʊveɪ,ðoʊvoʊ,ðove,ðovo
ðoʊ,ðoʊzeɪ,ðoʊzoʊ,ðoze,ðozo
ðoʊ,ðoʊʃeɪ,ðoʊʃoʊ,ðoʃe,ðoʃo
ðoʊ,ðoʊʒeɪ,ðoʊʒoʊ,ðoʒe,ðoʒo
ðoʊ,ðoʊθeɪ,ðoʊθoʊ,ðoθe,ðoθo
ðoʊ,ðoʊðeɪ,ðoʊðoʊ,ðoðe,ðoðo
ðoʊ,ðoʊheɪ,ðoʊhoʊ,ðohe,ðoho
hoʊ,hoʊmeɪ,hoʊmoʊ,home,homo
hoʊ,hoʊneɪ,hoʊnoʊ,hone,hono
hoʊ,hoʊpeɪ,hoʊpoʊ,hope,hopo
hoʊ,hoʊteɪ,hoʊtoʊ,hote,hoto
hoʊ,hoʊkeɪ,hoʊkoʊ,hoke,hoko
hoʊ,hoʊbeɪ,hoʊboʊ,hobe,hobo
hoʊ,hoʊdeɪ,hoʊdoʊ,hode,hodo
hoʊ,hoʊgeɪ,hoʊgoʊ,hoge,hogo
hoʊ,hoʊfeɪ,hoʊfoʊ,hofe,hofo
hoʊ,hoʊseɪ,hoʊsoʊ,hose,hoso
hoʊ,hoʊveɪ,hoʊvoʊ,hove,hovo
hoʊ,hoʊzeɪ,hoʊzoʊ,hoze,hozo
hoʊ,hoʊʃeɪ,hoʊʃoʊ,hoʃe,hoʃo
hoʊ,hoʊʒeɪ,hoʊʒoʊ,hoʒe,hoʒo
hoʊ,hoʊθeɪ,hoʊθoʊ,hoθe,hoθo
hoʊ,hoʊðeɪ,hoʊðoʊ,hoðe,hoðo
hoʊ,hoʊheɪ,hoʊhoʊ,hohe,hoho
moʊ,moʊmu,moʊmu,momu,momu
moʊ,moʊnu,moʊnu,monu,monu
moʊ,moʊpu,moʊpu,mopu,mopu
moʊ,moʊtu,moʊtu,motu,motu
moʊ,moʊku,moʊku,moku,moku
moʊ,moʊbu,moʊbu,mobu,mobu
moʊ,moʊdu,moʊdu,modu,modu
moʊ,moʊgu,moʊgu,mogu,mogu
moʊ,moʊfu,moʊfu,mofu,mofu
moʊ,moʊsu,moʊsu,mosu,mosu
moʊ,moʊvu,moʊvu,movu,movu
moʊ,moʊzu,moʊzu,mozu,mozu
moʊ,moʊʃu,moʊʃu,moʃu,moʃu
moʊ,moʊʒu,moʊʒu,moʒu,moʒu
moʊ,moʊθu,moʊθu,moθu,moθu
moʊ,moʊðu,moʊðu,moðu,moðu
moʊ,moʊhu,moʊhu,mohu,mohu
noʊ,noʊmu,noʊmu,nomu,nomu
noʊ,noʊnu,noʊnu,nonu,nonu
noʊ,noʊpu,noʊpu,nopu,nopu
noʊ,noʊtu,noʊtu,notu,notu
noʊ,noʊku,noʊku,noku,noku
noʊ,noʊbu,noʊbu,nobu,nobu
noʊ,noʊdu,noʊdu,nodu,nodu
noʊ,noʊgu,noʊgu,nogu,nogu
noʊ,noʊfu,noʊfu,nofu,nofu
noʊ,noʊsu,noʊsu,nosu,nosu
noʊ,noʊvu,noʊvu,novu,novu
noʊ,noʊzu,noʊzu,nozu,nozu
noʊ,noʊʃu,noʊʃu,noʃu,noʃu
noʊ,noʊʒu,noʊʒu,noʒu,noʒu
noʊ,noʊθu,noʊθu,noθu,noθu
noʊ,noʊðu,noʊðu,noðu,noðu
noʊ,noʊhu,noʊhu,nohu,nohu
poʊ,poʊmu,poʊmu,pomu,pomu
poʊ,poʊnu,poʊnu,ponu,ponu
poʊ,poʊpu,poʊpu,popu,popu
poʊ,poʊtu,poʊtu,potu,potu
poʊ,poʊku,poʊku,poku,poku
poʊ,poʊbu,poʊbu,pobu,pobu
poʊ,poʊdu,poʊdu,podu,podu
poʊ,poʊgu,poʊgu,pogu,pogu
poʊ,poʊfu,poʊfu,pofu,pofu
poʊ,poʊsu,poʊsu,posu,posu
poʊ,poʊvu,poʊvu,povu,povu
poʊ,poʊzu,poʊzu,pozu,pozu
poʊ,poʊʃu,poʊʃu,poʃu,poʃu
poʊ,poʊʒu,poʊʒu,poʒu,poʒu
poʊ,poʊθu,poʊθu,poθu,poθu
poʊ,poʊðu,poʊðu,poðu,poðu
poʊ,poʊhu,poʊhu,pohu,pohu
toʊ,toʊmu,toʊmu,tomu,tomu
toʊ,toʊnu,toʊnu,tonu,tonu
toʊ,toʊpu,toʊpu,topu,topu
toʊ,toʊtu,toʊtu,totu,totu
toʊ,toʊku,toʊku,toku,toku
toʊ,toʊbu,toʊbu,tobu,tobu
toʊ,toʊdu,toʊdu,todu,todu
toʊ,toʊgu,toʊgu,togu,togu
toʊ,toʊfu,toʊfu,tofu,tofu
toʊ,toʊsu,toʊsu,tosu,tosu
toʊ,toʊvu,toʊvu,tovu,tovu
toʊ,toʊzu,toʊzu,tozu,tozu
toʊ,toʊʃu,toʊʃu,toʃu,toʃu
toʊ,toʊʒu,toʊʒu,toʒu,toʒu
toʊ,toʊθu,toʊθu,toθu,toθu
toʊ,toʊðu,toʊðu,toðu,toðu
toʊ,toʊhu,toʊhu,tohu,tohu
koʊ,koʊmu,koʊmu,komu,komu
koʊ,koʊnu,koʊnu,konu,konu
koʊ,koʊpu,koʊpu,kopu,kopu
koʊ,koʊtu,koʊtu,kotu,kotu
koʊ,koʊku,koʊku,koku,koku
koʊ,koʊbu,koʊbu,kobu,kobu
koʊ,koʊdu,koʊdu,kodu,kodu
koʊ,koʊgu,koʊgu,kogu,kogu
koʊ,koʊfu,koʊfu,kofu,kofu
koʊ,koʊsu,koʊsu,kosu,kosu
koʊ,koʊvu,koʊvu,kovu,kovu
koʊ,koʊzu,koʊzu,kozu,kozu
koʊ,koʊʃu,koʊʃu,koʃu,koʃu
koʊ,koʊʒu,koʊʒu,koʒu,koʒu
koʊ,koʊθu,koʊθu,koθu,koθu
koʊ,koʊðu,koʊðu,koðu,koðu
