stem,ur_ref,sr_ref,ur,sr
ʒu,ʒuzɔg,ʒuzɔg,ʒuzɔg,ʒuzɔg
ʒu,ʒuzɔf,ʒuzɔf,ʒuzɔf,ʒuzɔf
ʒu,ʒuzɔs,ʒuzɔs,ʒuzɔs,ʒuzɔs
ʒu,ʒuzɔv,ʒuzɔv,ʒuzɔv,ʒuzɔv
ʒu,ʒuzɔz,ʒuzɔz,ʒuzɔz,ʒuzɔz
ʒu,ʒuzɔʃ,ʒuzɔʃ,ʒuzɔʃ,ʒuzɔʃ
ʒu,ʒuzɔʒ,ʒuzɔʒ,ʒuzɔʒ,ʒuzɔʒ
ʒu,ʒuzɔθ,ʒuzɔθ,ʒuzɔθ,ʒuzɔθ
ʒu,ʒuzɔð,ʒuzɔð,ʒuzɔð,ʒuzɔð
ʒu,ʒuʃɔm,ʒuʃɔm,ʒuʃɔm,ʒuʃɔm
ʒu,ʒuʃɔn,ʒuʃɔn,ʒuʃɔn,ʒuʃɔn
ʒu,ʒuʃɔŋ,ʒuʃɔŋ,ʒuʃɔŋ,ʒuʃɔŋ
ʒu,ʒuʃɔp,ʒuʃɔp,ʒuʃɔp,ʒuʃɔp
ʒu,ʒuʃɔt,ʒuʃɔt,ʒuʃɔt,ʒuʃɔt
ʒu,ʒuʃɔk,ʒuʃɔk,ʒuʃɔk,ʒuʃɔk
ʒu,ʒuʃɔb,ʒuʃɔb,ʒuʃɔb,ʒuʃɔb
ʒu,ʒuʃɔd,ʒuʃɔd,ʒuʃɔd,ʒuʃɔd
ʒu,ʒuʃɔg,ʒuʃɔg,ʒuʃɔg,ʒuʃɔg
ʒu,ʒuʃɔf,ʒuʃɔf,ʒuʃɔf,ʒuʃɔf
ʒu,ʒuʃɔs,ʒuʃɔs,ʒuʃɔs,ʒuʃɔs
ʒu,ʒuʃɔv,ʒuʃɔv,ʒuʃɔv,ʒuʃɔv
ʒu,ʒuʃɔz,ʒuʃɔz,ʒuʃɔz,ʒuʃɔz
ʒu,ʒuʃɔʃ,ʒuʃɔʃ,ʒuʃɔʃ,ʒuʃɔʃ
ʒu,ʒuʃɔʒ,ʒuʃɔʒ,ʒuʃɔʒ,ʒuʃɔʒ
ʒu,ʒuʃɔθ,ʒuʃɔθ,ʒuʃɔθ,ʒuʃɔθ
ʒu,ʒuʃɔð,ʒuʃɔð,ʒuʃɔð,ʒuʃɔð
ʒu,ʒuʒɔm,ʒuʒɔm,ʒuʒɔm,ʒuʒɔm
ʒu,ʒuʒɔn,ʒuʒɔn,ʒuʒɔn,ʒuʒɔn
ʒu,ʒuʒɔŋ,ʒuʒɔŋ,ʒuʒɔŋ,ʒuʒɔŋ
ʒu,ʒuʒɔp,ʒuʒɔp,ʒuʒɔp,ʒuʒɔp
ʒu,ʒuʒɔt,ʒuʒɔt,ʒuʒɔt,ʒuʒɔt
ʒu,ʒuʒɔk,ʒuʒɔk,ʒuʒɔk,ʒuʒɔk
ʒu,ʒuʒɔb,ʒuʒɔb,ʒuʒɔb,ʒuʒɔb
ʒu,ʒuʒɔd,ʒuʒɔd,ʒuʒɔd,ʒuʒɔd
ʒu,ʒuʒɔg,ʒuʒɔg,ʒuʒɔg,ʒuʒɔg
ʒu,ʒuʒɔf,ʒuʒɔf,ʒuʒɔf,ʒuʒɔf
ʒu,ʒuʒɔs,ʒuʒɔs,ʒuʒɔs,ʒuʒɔs
ʒu,ʒuʒɔv,ʒuʒɔv,ʒuʒɔv,ʒuʒɔv
ʒu,ʒuʒɔz,ʒuʒɔz,ʒuʒɔz,ʒuʒɔz
ʒu,ʒuʒɔʃ,ʒuʒɔʃ,ʒuʒɔʃ,ʒuʒɔʃ
ʒu,ʒuʒɔʒ,ʒuʒɔʒ,ʒuʒɔʒ,ʒuʒɔʒ
ʒu,ʒuʒɔθ,ʒuʒɔθ,ʒuʒɔθ,ʒuʒɔθ
ʒu,ʒuʒɔð,ʒuʒɔð,ʒuʒɔð,ʒuʒɔð
ʒu,ʒuθɔm,ʒuθɔm,ʒuθɔm,ʒuθɔm
ʒu,ʒuθɔn,ʒuθɔn,ʒuθɔn,ʒuθɔn
ʒu,ʒuθɔŋ,ʒuθɔŋ,ʒuθɔŋ,ʒuθɔŋ
ʒu,ʒuθɔp,ʒuθɔp,ʒuθɔp,ʒuθɔp
ʒu,ʒuθɔt,ʒuθɔt,ʒuθɔt,ʒuθɔt
ʒu,ʒuθɔk,ʒuθɔk,ʒuθɔk,ʒuθɔk
ʒu,ʒuθɔb,ʒuθɔb,ʒuθɔb,ʒuθɔb
ʒu,ʒuθɔd,ʒuθɔd,ʒuθɔd,ʒuθɔd
ʒu,ʒuθɔg,ʒuθɔg,ʒuθɔg,ʒuθɔg
ʒu,ʒuθɔf,ʒuθɔf,ʒuθɔf,ʒuθɔf
ʒu,ʒuθɔs,ʒuθɔs,ʒuθɔs,ʒuθɔs
ʒu,ʒuθɔv,ʒuθɔv,ʒuθɔv,ʒuθɔv
ʒu,ʒuθɔz,ʒuθɔz,ʒuθɔz,ʒuθɔz
ʒu,ʒuθɔʃ,ʒuθɔʃ,ʒuθɔʃ,ʒuθɔʃ
ʒu,ʒuθɔʒ,ʒuθɔʒ,ʒuθɔʒ,ʒuθɔʒ
ʒu,ʒuθɔθ,ʒuθɔθ,ʒuθɔθ,ʒuθɔθ
ʒu,ʒuθɔð,ʒuθɔð,ʒuθɔð,ʒuθɔð
ʒu,ʒuðɔm,ʒuðɔm,ʒuðɔm,ʒuðɔm
ʒu,ʒuðɔn,ʒuðɔn,ʒuðɔn,ʒuðɔn
ʒu,ʒuðɔŋ,ʒuðɔŋ,ʒuðɔŋ,ʒuðɔŋ
ʒu,ʒuðɔp,ʒuðɔp,ʒuðɔp,ʒuðɔp
ʒu,ʒuðɔt,ʒuðɔt,ʒuðɔt,ʒuðɔt
ʒu,ʒuðɔk,ʒuðɔk,ʒuðɔk,ʒuðɔk
ʒu,ʒuðɔb,ʒuðɔb,ʒuðɔb,ʒuðɔb
ʒu,ʒuðɔd,ʒuðɔd,ʒuðɔd,ʒuðɔd
ʒu,ʒuðɔg,ʒuðɔg,ʒuðɔg,ʒuðɔg
ʒu,ʒuðɔf,ʒuðɔf,ʒuðɔf,ʒuðɔf
ʒu,ʒuðɔs,ʒuðɔs,ʒuðɔs,ʒuðɔs
ʒu,ʒuðɔv,ʒuðɔv,ʒuðɔv,ʒuðɔv
ʒu,ʒuðɔz,ʒuðɔz,ʒuðɔz,ʒuðɔz
ʒu,ʒuðɔʃ,ʒuðɔʃ,ʒuðɔʃ,ʒuðɔʃ
ʒu,ʒuðɔʒ,ʒuðɔʒ,ʒuðɔʒ,ʒuðɔʒ
ʒu,ʒuðɔθ,ʒuðɔθ,ʒuðɔθ,ʒuðɔθ
ʒu,ʒuðɔð,ʒuðɔð,ʒuðɔð,ʒuðɔð
ʒu,ʒuhɔm,ʒuhɔm,ʒuhɔm,ʒuhɔm
ʒu,ʒuhɔn,ʒuhɔn,ʒuhɔn,ʒuhɔn
ʒu,ʒuhɔŋ,ʒuhɔŋ,ʒuhɔŋ,ʒuhɔŋ
ʒu,ʒuhɔp,ʒuhɔp,ʒuhɔp,ʒuhɔp
ʒu,ʒuhɔt,ʒuhɔt,ʒuhɔt,ʒuhɔt
ʒu,ʒuhɔk,ʒuhɔk,ʒuhɔk,ʒuhɔk
ʒu,ʒuhɔb,ʒuhɔb,ʒuhɔb,ʒuhɔb
ʒu,ʒuhɔd,ʒuhɔd,ʒuhɔd,ʒuhɔd
ʒu,ʒuhɔg,ʒuhɔg,ʒuhɔg,ʒuhɔg
ʒu,ʒuhɔf,ʒuhɔf,ʒuhɔf,ʒuhɔf
ʒu,ʒuhɔs,ʒuhɔs,ʒuhɔs,ʒuhɔs
ʒu,ʒuhɔv,ʒuhɔv,ʒuhɔv,ʒuhɔv
ʒu,ʒuhɔz,ʒuhɔz,ʒuhɔz,ʒuhɔz
ʒu,ʒuhɔʃ,ʒuhɔʃ,ʒuhɔʃ,ʒuhɔʃ
ʒu,ʒuhɔʒ,ʒuhɔʒ,ʒuhɔʒ,ʒuhɔʒ
ʒu,ʒuhɔθ,ʒuhɔθ,ʒuhɔθ,ʒuhɔθ
ʒu,ʒuhɔð,ʒuhɔð,ʒuhɔð,ʒuhɔð
θu,θumɔm,θumɔm,θumɔm,θumɔm
θu,θumɔn,θumɔn,θumɔn,θumɔn
θu,θumɔŋ,θumɔŋ,θumɔŋ,θumɔŋ
θu,θumɔp,θumɔp,θumɔp,θumɔp
θu,θumɔt,θumɔt,θumɔt,θumɔt
θu,θumɔk,θumɔk,θumɔk,θumɔk
θu,θumɔb,θumɔb,θumɔb,θumɔb
θu,θumɔd,θumɔd,θumɔd,θumɔd
θu,θumɔg,θumɔg,θumɔg,θumɔg
θu,θumɔf,θumɔf,θumɔf,θumɔf
θu,θumɔs,θumɔs,θumɔs,θumɔs
θu,θumɔv,θumɔv,θumɔv,θumɔv
θu,θumɔz,θumɔz,θumɔz,θumɔz
θu,θumɔʃ,θumɔʃ,θumɔʃ,θumɔʃ
θu,θumɔʒ,θumɔʒ,θumɔʒ,θumɔʒ
θu,θumɔθ,θumɔθ,θumɔθ,θumɔθ
θu,θumɔð,θumɔð,θumɔð,θumɔð
θu,θunɔm,θunɔm,θunɔm,θunɔm
θu,θunɔn,θunɔn,θunɔn,θunɔn
θu,θunɔŋ,θunɔŋ,θunɔŋ,θunɔŋ
θu,θunɔp,θunɔp,θunɔp,θunɔp
θu,θunɔt,θunɔt,θunɔt,θunɔt
θu,θunɔk,θunɔk,θunɔk,θunɔk
θu,θunɔb,θunɔb,θunɔb,θunɔb
θu,θunɔd,θunɔd,θunɔd,θunɔd
θu,θunɔg,θunɔg,θunɔg,θunɔg
θu,θunɔf,θunɔf,θunɔf,θunɔf
θu,θunɔs,θunɔs,θunɔs,θunɔs
θu,θunɔv,θunɔv,θunɔv,θunɔv
θu,θunɔz,θunɔz,θunɔz,θunɔz
θu,θunɔʃ,θunɔʃ,θunɔʃ,θunɔʃ
θu,θunɔʒ,θunɔʒ,θunɔʒ,θunɔʒ
θu,θunɔθ,θunɔθ,θunɔθ,θunɔθ
θu,θunɔð,θunɔð,θunɔð,θunɔð
θu,θupɔm,θupɔm,θupɔm,θupɔm
θu,θupɔn,θupɔn,θupɔn,θupɔn
θu,θupɔŋ,θupɔŋ,θupɔŋ,θupɔŋ
θu,θupɔp,θupɔp,θupɔp,θupɔp
θu,θupɔt,θupɔt,θupɔt,θupɔt
θu,θupɔk,θupɔk,θupɔk,θupɔk
θu,θupɔb,θupɔb,θupɔb,θupɔb
θu,θupɔd,θupɔd,θupɔd,θupɔd
θu,θupɔg,θupɔg,θupɔg,θupɔg
θu,θupɔf,θupɔf,θupɔf,θupɔf
θu,θupɔs,θupɔs,θupɔs,θupɔs
θu,θupɔv,θupɔv,θupɔv,θupɔv
θu,θupɔz,θupɔz,θupɔz,θupɔz
θu,θupɔʃ,θupɔʃ,θupɔʃ,θupɔʃ
θu,θupɔʒ,θupɔʒ,θupɔʒ,θupɔʒ
θu,θupɔθ,θupɔθ,θupɔθ,θupɔθ
θu,θupɔð,θupɔð,θupɔð,θupɔð
θu,θutɔm,θutɔm,θutɔm,θutɔm
θu,θutɔn,θutɔn,θutɔn,θutɔn
θu,θutɔŋ,θutɔŋ,θutɔŋ,θutɔŋ
θu,θutɔp,θutɔp,θutɔp,θutɔp
θu,θutɔt,θutɔt,θutɔt,θutɔt
θu,θutɔk,θutɔk,θutɔk,θutɔk
θu,θutɔb,θutɔb,θutɔb,θutɔb
θu,θutɔd,θutɔd,θutɔd,θutɔd
θu,θutɔg,θutɔg,θutɔg,θutɔg
θu,θutɔf,θutɔf,θutɔf,θutɔf
θu,θutɔs,θutɔs,θutɔs,θutɔs
θu,θutɔv,θutɔv,θutɔv,θutɔv
θu,θutɔz,θutɔz,θutɔz,θutɔz
θu,θutɔʃ,θutɔʃ,θutɔʃ,θutɔʃ
θu,θutɔʒ,θutɔʒ,θutɔʒ,θutɔʒ
θu,θutɔθ,θutɔθ,θutɔθ,θutɔθ
θu,θutɔð,θutɔð,θutɔð,θutɔð
θu,θukɔm,θukɔm,θukɔm,θukɔm
θu,θukɔn,θukɔn,θukɔn,θukɔn
θu,θukɔŋ,θukɔŋ,θukɔŋ,θukɔŋ
θu,θukɔp,θukɔp,θukɔp,θukɔp
θu,θukɔt,θukɔt,θukɔt,θukɔt
θu,θukɔk,θukɔk,θukɔk,θukɔk
θu,θukɔb,θukɔb,θukɔb,θukɔb
θu,θukɔd,θukɔd,θukɔd,θukɔd
θu,θukɔg,θukɔg,θukɔg,θukɔg
θu,θukɔf,θukɔf,θukɔf,θukɔf
θu,θukɔs,θukɔs,θukɔs,θukɔs
θu,θukɔv,θukɔv,θukɔv,θukɔv
θu,θukɔz,θukɔz,θukɔz,θukɔz
θu,θukɔʃ,θukɔʃ,θukɔʃ,θukɔʃ
θu,θukɔʒ,θukɔʒ,θukɔʒ,θukɔʒ
θu,θukɔθ,θukɔθ,θukɔθ,θukɔθ
θu,θukɔð,θukɔð,θukɔð,θukɔð
θu,θubɔm,θubɔm,θubɔm,θubɔm
θu,θubɔn,θubɔn,θubɔn,θubɔn
θu,θubɔŋ,θubɔŋ,θubɔŋ,θubɔŋ
θu,θubɔp,θubɔp,θubɔp,θubɔp
θu,θubɔt,θubɔt,θubɔt,θubɔt
θu,θubɔk,θubɔk,θubɔk,θubɔk
θu,θubɔb,θubɔb,θubɔb,θubɔb
θu,θubɔd,θubɔd,θubɔd,θubɔd
θu,θubɔg,θubɔg,θubɔg,θubɔg
θu,θubɔf,θubɔf,θubɔf,θubɔf
θu,θubɔs,θubɔs,θubɔs,θubɔs
θu,θubɔv,θubɔv,θubɔv,θubɔv
θu,θubɔz,θubɔz,θubɔz,θubɔz
θu,θubɔʃ,θubɔʃ,θubɔʃ,θubɔʃ
θu,θubɔʒ,θubɔʒ,θubɔʒ,θubɔʒ
θu,θubɔθ,θubɔθ,θubɔθ,θubɔθ
θu,θubɔð,θubɔð,θubɔð,θubɔð
θu,θudɔm,θudɔm,θudɔm,θudɔm
θu,θudɔn,θudɔn,θudɔn,θudɔn
θu,θudɔŋ,θudɔŋ,θudɔŋ,θudɔŋ
θu,θudɔp,θudɔp,θudɔp,θudɔp
θu,θudɔt,θudɔt,θudɔt,θudɔt
θu,θudɔk,θudɔk,θudɔk,θudɔk
θu,θudɔb,θudɔb,θudɔb,θudɔb
θu,θudɔd,θudɔd,θudɔd,θudɔd
θu,θudɔg,θudɔg,θudɔg,θudɔg
θu,θudɔf,θudɔf,θudɔf,θudɔf
θu,θudɔs,θudɔs,θudɔs,θudɔs
θu,θudɔv,θudɔv,θudɔv,θudɔv
θu,θudɔz,θudɔz,θudɔz,θudɔz
θu,θudɔʃ,θudɔʃ,θudɔʃ,θudɔʃ
θu,θudɔʒ,θudɔʒ,θudɔʒ,θudɔʒ
θu,θudɔθ,θudɔθ,θudɔθ,θudɔθ
θu,θudɔð,θudɔð,θudɔð,θudɔð
θu,θugɔm,θugɔm,θugɔm,θugɔm
θu,θugɔn,θugɔn,θugɔn,θugɔn
θu,θugɔŋ,θugɔŋ,θugɔŋ,θugɔŋ
θu,θugɔp,θugɔp,θugɔp,θugɔp
θu,θugɔt,θugɔt,θugɔt,θugɔt
θu,θugɔk,θugɔk,θugɔk,θugɔk
θu,θugɔb,θugɔb,θugɔb,θugɔb
θu,θugɔd,θugɔd,θugɔd,θugɔd
θu,θugɔg,θugɔg,θugɔg,θugɔg
θu,θugɔf,θugɔf,θugɔf,θugɔf
θu,θugɔs,θugɔs,θugɔs,θugɔs
θu,θugɔv,θugɔv,θugɔv,θugɔv
θu,θugɔz,θugɔz,θugɔz,θugɔz
θu,θugɔʃ,θugɔʃ,θugɔʃ,θugɔʃ
θu,θugɔʒ,θugɔʒ,θugɔʒ,θugɔʒ
θu,θugɔθ,θugɔθ,θugɔθ,θugɔθ
θu,θugɔð,θugɔð,θugɔð,θugɔð
θu,θufɔm,θufɔm,θufɔm,θufɔm
θu,θufɔn,θufɔn,θufɔn,θufɔn
θu,θufɔŋ,θufɔŋ,θufɔŋ,θufɔŋ
θu,θufɔp,θufɔp,θufɔp,θufɔp
θu,θufɔt,θufɔt,θufɔt,θufɔt
θu,θufɔk,θufɔk,θufɔk,θufɔk
θu,θufɔb,θufɔb,θufɔb,θufɔb
θu,θufɔd,θufɔd,θufɔd,θufɔd
θu,θufɔg,θufɔg,θufɔg,θufɔg
θu,θufɔf,θufɔf,θufɔf,θufɔf
θu,θufɔs,θufɔs,θufɔs,θufɔs
θu,θufɔv,θufɔv,θufɔv,θufɔv
θu,θufɔz,θufɔz,θufɔz,θufɔz
θu,θufɔʃ,θufɔʃ,θufɔʃ,θufɔʃ
θu,θufɔʒ,θufɔʒ,θufɔʒ,θufɔʒ
θu,θufɔθ,θufɔθ,θufɔθ,θufɔθ
θu,θufɔð,θufɔð,θufɔð,θufɔð
θu,θusɔm,θusɔm,θusɔm,θusɔm
θu,θusɔn,θusɔn,θusɔn,θusɔn
θu,θusɔŋ,θusɔŋ,θusɔŋ,θusɔŋ
θu,θusɔp,θusɔp,θusɔp,θusɔp
θu,θusɔt,θusɔt,θusɔt,θusɔt
θu,θusɔk,θusɔk,θusɔk,θusɔk
θu,θusɔb,θusɔb,θusɔb,θusɔb
θu,θusɔd,θusɔd,θusɔd,θusɔd
θu,θusɔg,θusɔg,θusɔg,θusɔg
θu,θusɔf,θusɔf,θusɔf,θusɔf
θu,θusɔs,θusɔs,θusɔs,θusɔs
θu,θusɔv,θusɔv,θusɔv,θusɔv
θu,θusɔz,θusɔz,θusɔz,θusɔz
θu,θusɔʃ,θusɔʃ,θusɔʃ,θusɔʃ
θu,θusɔʒ,θusɔʒ,θusɔʒ,θusɔʒ
θu,θusɔθ,θusɔθ,θusɔθ,θusɔθ
θu,θusɔð,θusɔð,θusɔð,θusɔð
θu,θuvɔm,θuvɔm,θuvɔm,θuvɔm
θu,θuvɔn,θuvɔn,θuvɔn,θuvɔn
θu,θuvɔŋ,θuvɔŋ,θuvɔŋ,θuvɔŋ
θu,θuvɔp,θuvɔp,θuvɔp,θuvɔp
θu,θuvɔt,θuvɔt,θuvɔt,θuvɔt
θu,θuvɔk,θuvɔk,θuvɔk,θuvɔk
θu,θuvɔb,θuvɔb,θuvɔb,θuvɔb
θu,θuvɔd,θuvɔd,θuvɔd,θuvɔd
θu,θuvɔg,θuvɔg,θuvɔg,θuvɔg
θu,θuvɔf,θuvɔf,θuvɔf,θuvɔf
θu,θuvɔs,θuvɔs,θuvɔs,θuvɔs
θu,θuvɔv,θuvɔv,θuvɔv,θuvɔv
θu,θuvɔz,θuvɔz,θuvɔz,θuvɔz
θu,θuvɔʃ,θuvɔʃ,θuvɔʃ,θuvɔʃ
θu,θuvɔʒ,θuvɔʒ,θuvɔʒ,θuvɔʒ
θu,θuvɔθ,θuvɔθ,θuvɔθ,θuvɔθ
θu,θuvɔð,θuvɔð,θuvɔð,θuvɔð
θu,θuzɔm,θuzɔm,θuzɔm,θuzɔm
θu,θuzɔn,θuzɔn,θuzɔn,θuzɔn
θu,θuzɔŋ,θuzɔŋ,θuzɔŋ,θuzɔŋ
θu,θuzɔp,θuzɔp,θuzɔp,θuzɔp
θu,θuzɔt,θuzɔt,θuzɔt,θuzɔt
θu,θuzɔk,θuzɔk,θuzɔk,θuzɔk
θu,θuzɔb,θuzɔb,θuzɔb,θuzɔb
θu,θuzɔd,θuzɔd,θuzɔd,θuzɔd
θu,θuzɔg,θuzɔg,θuzɔg,θuzɔg
θu,θuzɔf,θuzɔf,θuzɔf,θuzɔf
θu,θuzɔs,θuzɔs,θuzɔs,θuzɔs
θu,θuzɔv,θuzɔv,θuzɔv,θuzɔv
θu,θuzɔz,θuzɔz,θuzɔz,θuzɔz
θu,θuzɔʃ,θuzɔʃ,θuzɔʃ,θuzɔʃ
θu,θuzɔʒ,θuzɔʒ,θuzɔʒ,θuzɔʒ
θu,θuzɔθ,θuzɔθ,θuzɔθ,θuzɔθ
θu,θuzɔð,θuzɔð,θuzɔð,θuzɔð
θu,θuʃɔm,θuʃɔm,θuʃɔm,θuʃɔm
θu,θuʃɔn,θuʃɔn,θuʃɔn,θuʃɔn
θu,θuʃɔŋ,θuʃɔŋ,θuʃɔŋ,θuʃɔŋ
θu,θuʃɔp,θuʃɔp,θuʃɔp,θuʃɔp
θu,θuʃɔt,θuʃɔt,θuʃɔt,θuʃɔt
θu,θuʃɔk,θuʃɔk,θuʃɔk,θuʃɔk
θu,θuʃɔb,θuʃɔb,θuʃɔb,θuʃɔb
θu,θuʃɔd,θuʃɔd,θuʃɔd,θuʃɔd
θu,θuʃɔg,θuʃɔg,θuʃɔg,θuʃɔg
θu,θuʃɔf,θuʃɔf,θuʃɔf,θuʃɔf
θu,θuʃɔs,θuʃɔs,θuʃɔs,θuʃɔs
θu,θuʃɔv,θuʃɔv,θuʃɔv,θuʃɔv
θu,θuʃɔz,θuʃɔz,θuʃɔz,θuʃɔz
θu,θuʃɔʃ,θuʃɔʃ,θuʃɔʃ,θuʃɔʃ
θu,θuʃɔʒ,θuʃɔʒ,θuʃɔʒ,θuʃɔʒ
θu,θuʃɔθ,θuʃɔθ,θuʃɔθ,θuʃɔθ
θu,θuʃɔð,θuʃɔð,θuʃɔð,θuʃɔð
θu,θuʒɔm,θuʒɔm,θuʒɔm,θuʒɔm
θu,θuʒɔn,θuʒɔn,θuʒɔn,θuʒɔn
θu,θuʒɔŋ,θuʒɔŋ,θuʒɔŋ,θuʒɔŋ
θu,θuʒɔp,θuʒɔp,θuʒɔp,θuʒɔp
θu,θuʒɔt,θuʒɔt,θuʒɔt,θuʒɔt
θu,θuʒɔk,θuʒɔk,θuʒɔk,θuʒɔk
θu,θuʒɔb,θuʒɔb,θuʒɔb,θuʒɔb
θu,θuʒɔd,θuʒɔd,θuʒɔd,θuʒɔd
θu,θuʒɔg,θuʒɔg,θuʒɔg,θuʒɔg
θu,θuʒɔf,θuʒɔf,θuʒɔf,θuʒɔf
θu,θuʒɔs,θuʒɔs,θuʒɔs,θuʒɔs
θu,θuʒɔv,θuʒɔv,θuʒɔv,θuʒɔv
θu,θuʒɔz,θuʒɔz,θuʒɔz,θuʒɔz
θu,θuʒɔʃ,θuʒɔʃ,θuʒɔʃ,θuʒɔʃ
θu,θuʒɔʒ,θuʒɔʒ,θuʒɔʒ,θuʒɔʒ
θu,θuʒɔθ,θuʒɔθ,θuʒɔθ,θuʒɔθ
θu,θuʒɔð,θuʒɔð,θuʒɔð,θuʒɔð
θu,θuθɔm,θuθɔm,θuθɔm,θuθɔm
θu,θuθɔn,θuθɔn,θuθɔn,θuθɔn
θu,θuθɔŋ,θuθɔŋ,θuθɔŋ,θuθɔŋ
θu,θuθɔp,θuθɔp,θuθɔp,θuθɔp
θu,θuθɔt,θuθɔt,θuθɔt,θuθɔt
θu,θuθɔk,θuθɔk,θuθɔk,θuθɔk
θu,θuθɔb,θuθɔb,θuθɔb,θuθɔb
θu,θuθɔd,θuθɔd,θuθɔd,θuθɔd
θu,θuθɔg,θuθɔg,θuθɔg,θuθɔg
θu,θuθɔf,θuθɔf,θuθɔf,θuθɔf
θu,θuθɔs,θuθɔs,θuθɔs,θuθɔs
θu,θuθɔv,θuθɔv,θuθɔv,θuθɔv
θu,θuθɔz,θuθɔz,θuθɔz,θuθɔz
θu,θuθɔʃ,θuθɔʃ,θuθɔʃ,θuθɔʃ
θu,θuθɔʒ,θuθɔʒ,θuθɔʒ,θuθɔʒ
θu,θuθɔθ,θuθɔθ,θuθɔθ,θuθɔθ
θu,θuθɔð,θuθɔð,θuθɔð,θuθɔð
θu,θuðɔm,θuðɔm,θuðɔm,θuðɔm
θu,θuðɔn,θuðɔn,θuðɔn,θuðɔn
θu,θuðɔŋ,θuðɔŋ,θuðɔŋ,θuðɔŋ
θu,θuðɔp,θuðɔp,θuðɔp,θuðɔp
θu,θuðɔt,θuðɔt,θuðɔt,θuðɔt
θu,θuðɔk,θuðɔk,θuðɔk,θuðɔk
θu,θuðɔb,θuðɔb,θuðɔb,θuðɔb
θu,θuðɔd,θuðɔd,θuðɔd,θuðɔd
θu,θuðɔg,θuðɔg,θuðɔg,θuðɔg
θu,θuðɔf,θuðɔf,θuðɔf,θuðɔf
θu,θuðɔs,θuðɔs,θuðɔs,θuðɔs
θu,θuðɔv,θuðɔv,θuðɔv,θuðɔv
θu,θuðɔz,θuðɔz,θuðɔz,θuðɔz
θu,θuðɔʃ,θuðɔʃ,θuðɔʃ,θuðɔʃ
θu,θuðɔʒ,θuðɔʒ,θuðɔʒ,θuðɔʒ
θu,θuðɔθ,θuðɔθ,θuðɔθ,θuðɔθ
θu,θuðɔð,θuðɔð,θuðɔð,θuðɔð
θu,θuhɔm,θuhɔm,θuhɔm,θuhɔm
θu,θuhɔn,θuhɔn,θuhɔn,θuhɔn
θu,θuhɔŋ,θuhɔŋ,θuhɔŋ,θuhɔŋ
θu,θuhɔp,θuhɔp,θuhɔp,θuhɔp
θu,θuhɔt,θuhɔt,θuhɔt,θuhɔt
θu,θuhɔk,θuhɔk,θuhɔk,θuhɔk
θu,θuhɔb,θuhɔb,θuhɔb,θuhɔb
θu,θuhɔd,θuhɔd,θuhɔd,θuhɔd
θu,θuhɔg,θuhɔg,θuhɔg,θuhɔg
θu,θuhɔf,θuhɔf,θuhɔf,θuhɔf
θu,θuhɔs,θuhɔs,θuhɔs,θuhɔs
θu,θuhɔv,θuhɔv,θuhɔv,θuhɔv
θu,θuhɔz,θuhɔz,θuhɔz,θuhɔz
θu,θuhɔʃ,θuhɔʃ,θuhɔʃ,θuhɔʃ
θu,θuhɔʒ,θuhɔʒ,θuhɔʒ,θuhɔʒ
θu,θuhɔθ,θuhɔθ,θuhɔθ,θuhɔθ
θu,θuhɔð,θuhɔð,θuhɔð,θuhɔð
ðu,ðumɔm,ðumɔm,ðumɔm,ðumɔm
ðu,ðumɔn,ðumɔn,ðumɔn,ðumɔn
ðu,ðumɔŋ,ðumɔŋ,ðumɔŋ,ðumɔŋ
ðu,ðumɔp,ðumɔp,ðumɔp,ðumɔp
ðu,ðumɔt,ðumɔt,ðumɔt,ðumɔt
ðu,ðumɔk,ðumɔk,ðumɔk,ðumɔk
ðu,ðumɔb,ðumɔb,ðumɔb,ðumɔb
ðu,ðumɔd,ðumɔd,ðumɔd,ðumɔd
ðu,ðumɔg,ðumɔg,ðumɔg,ðumɔg
ðu,ðumɔf,ðumɔf,ðumɔf,ðumɔf
ðu,ðumɔs,ðumɔs,ðumɔs,ðumɔs
ðu,ðumɔv,ðumɔv,ðumɔv,ðumɔv
ðu,ðumɔz,ðumɔz,ðumɔz,ðumɔz
ðu,ðumɔʃ,ðumɔʃ,ðumɔʃ,ðumɔʃ
ðu,ðumɔʒ,ðumɔʒ,ðumɔʒ,ðumɔʒ
ðu,ðumɔθ,ðumɔθ,ðumɔθ,ðumɔθ
ðu,ðumɔð,ðumɔð,ðumɔð,ðumɔð
ðu,ðunɔm,ðunɔm,ðunɔm,ðunɔm
ðu,ðunɔn,ðunɔn,ðunɔn,ðunɔn
ðu,ðunɔŋ,ðunɔŋ,ðunɔŋ,ðunɔŋ
ðu,ðunɔp,ðunɔp,ðunɔp,ðunɔp
ðu,ðunɔt,ðunɔt,ðunɔt,ðunɔt
ðu,ðunɔk,ðunɔk,ðunɔk,ðunɔk
ðu,ðunɔb,ðunɔb,ðunɔb,ðunɔb
ðu,ðunɔd,ðunɔd,ðunɔd,ðunɔd
ðu,ðunɔg,ðunɔg,ðunɔg,ðunɔg
ðu,ðunɔf,ðunɔf,ðunɔf,ðunɔf
ðu,ðunɔs,ðunɔs,ðunɔs,ðunɔs
