stem,ur_ref,sr_ref,ur,sr
hu,huðeɪ,huðeɪ,huðe,huðe
hu,huheɪ,huheɪ,huhe,huhe
mu,mumu,mumi,mumu,mumi
mu,munu,muni,munu,muni
mu,mupu,mupi,mupu,mupi
mu,mutu,muti,mutu,muti
mu,muku,muki,muku,muki
mu,mubu,mubi,mubu,mubi
mu,mudu,mudi,mudu,mudi
mu,mugu,mugi,mugu,mugi
mu,mufu,mufi,mufu,mufi
mu,musu,musi,musu,musi
mu,muvu,muvi,muvu,muvi
mu,muzu,muzi,muzu,muzi
mu,muʃu,muʃi,muʃu,muʃi
mu,muʒu,muʒi,muʒu,muʒi
mu,muθu,muθi,muθu,muθi
mu,muðu,muði,muðu,muði
mu,muhu,muhi,muhu,muhi
nu,numu,numi,numu,numi
nu,nunu,nuni,nunu,nuni
nu,nupu,nupi,nupu,nupi
nu,nutu,nuti,nutu,nuti
nu,nuku,nuki,nuku,nuki
nu,nubu,nubi,nubu,nubi
nu,nudu,nudi,nudu,nudi
nu,nugu,nugi,nugu,nugi
nu,nufu,nufi,nufu,nufi
nu,nusu,nusi,nusu,nusi
nu,nuvu,nuvi,nuvu,nuvi
nu,nuzu,nuzi,nuzu,nuzi
nu,nuʃu,nuʃi,nuʃu,nuʃi
nu,nuʒu,nuʒi,nuʒu,nuʒi
nu,nuθu,nuθi,nuθu,nuθi
nu,nuðu,nuði,nuðu,nuði
nu,nuhu,nuhi,nuhu,nuhi
pu,pumu,pumi,pumu,pumi
pu,punu,puni,punu,puni
pu,pupu,pupi,pupu,pupi
pu,putu,puti,putu,puti
pu,puku,puki,puku,puki
pu,pubu,pubi,pubu,pubi
pu,pudu,pudi,pudu,pudi
pu,pugu,pugi,pugu,pugi
pu,pufu,pufi,pufu,pufi
pu,pusu,pusi,pusu,pusi
pu,puvu,puvi,puvu,puvi
pu,puzu,puzi,puzu,puzi
pu,puʃu,puʃi,puʃu,puʃi
pu,puʒu,puʒi,puʒu,puʒi
pu,puθu,puθi,puθu,puθi
pu,puðu,puði,puðu,puði
pu,puhu,puhi,puhu,puhi
tu,tumu,tumi,tumu,tumi
tu,tunu,tuni,tunu,tuni
tu,tupu,tupi,tupu,tupi
tu,tutu,tuti,tutu,tuti
tu,tuku,tuki,tuku,tuki
tu,tubu,tubi,tubu,tubi
tu,tudu,tudi,tudu,tudi
tu,tugu,tugi,tugu,tugi
tu,tufu,tufi,tufu,tufi
tu,tusu,tusi,tusu,tusi
tu,tuvu,tuvi,tuvu,tuvi
tu,tuzu,tuzi,tuzu,tuzi
tu,tuʃu,tuʃi,tuʃu,tuʃi
tu,tuʒu,tuʒi,tuʒu,tuʒi
tu,tuθu,tuθi,tuθu,tuθi
tu,tuðu,tuði,tuðu,tuði
tu,tuhu,tuhi,tuhu,tuhi
ku,kumu,kumi,kumu,kumi
ku,kunu,kuni,kunu,kuni
ku,kupu,kupi,kupu,kupi
ku,kutu,kuti,kutu,kuti
ku,kuku,kuki,kuku,kuki
ku,kubu,kubi,kubu,kubi
ku,kudu,kudi,kudu,kudi
ku,kugu,kugi,kugu,kugi
ku,kufu,kufi,kufu,kufi
ku,kusu,kusi,kusu,kusi
ku,kuvu,kuvi,kuvu,kuvi
ku,kuzu,kuzi,kuzu,kuzi
ku,kuʃu,kuʃi,kuʃu,kuʃi
ku,kuʒu,kuʒi,kuʒu,kuʒi
ku,kuθu,kuθi,kuθu,kuθi
ku,kuðu,kuði,kuðu,kuði
ku,kuhu,kuhi,kuhu,kuhi
bu,bumu,bumi,bumu,bumi
bu,bunu,buni,bunu,buni
bu,bupu,bupi,bupu,bupi
bu,butu,buti,butu,buti
bu,buku,buki,buku,buki
bu,bubu,bubi,bubu,bubi
bu,budu,budi,budu,budi
bu,bugu,bugi,bugu,bugi
bu,bufu,bufi,bufu,bufi
bu,busu,busi,busu,busi
bu,buvu,buvi,buvu,buvi
bu,buzu,buzi,buzu,buzi
bu,buʃu,buʃi,buʃu,buʃi
bu,buʒu,buʒi,buʒu,buʒi
bu,buθu,buθi,buθu,buθi
bu,buðu,buði,buðu,buði
bu,buhu,buhi,buhu,buhi
du,dumu,dumi,dumu,dumi
du,dunu,duni,dunu,duni
du,dupu,dupi,dupu,dupi
du,dutu,duti,dutu,duti
du,duku,duki,duku,duki
du,dubu,dubi,dubu,dubi
du,dudu,dudi,dudu,dudi
du,dugu,dugi,dugu,dugi
du,dufu,dufi,dufu,dufi
du,dusu,dusi,dusu,dusi
du,duvu,duvi,duvu,duvi
du,duzu,duzi,duzu,duzi
du,duʃu,duʃi,duʃu,duʃi
du,duʒu,duʒi,duʒu,duʒi
du,duθu,duθi,duθu,duθi
du,duðu,duði,duðu,duði
du,duhu,duhi,duhu,duhi
gu,gumu,gumi,gumu,gumi
gu,gunu,guni,gunu,guni
gu,gupu,gupi,gupu,gupi
gu,gutu,guti,gutu,guti
gu,guku,guki,guku,guki
gu,gubu,gubi,gubu,gubi
gu,gudu,gudi,gudu,gudi
gu,gugu,gugi,gugu,gugi
gu,gufu,gufi,gufu,gufi
gu,gusu,gusi,gusu,gusi
gu,guvu,guvi,guvu,guvi
gu,guzu,guzi,guzu,guzi
gu,guʃu,guʃi,guʃu,guʃi
gu,guʒu,guʒi,guʒu,guʒi
gu,guθu,guθi,guθu,guθi
gu,guðu,guði,guðu,guði
gu,guhu,guhi,guhu,guhi
fu,fumu,fumi,fumu,fumi
fu,funu,funi,funu,funi
fu,fupu,fupi,fupu,fupi
fu,futu,futi,futu,futi
fu,fuku,fuki,fuku,fuki
fu,fubu,fubi,fubu,fubi
fu,fudu,fudi,fudu,fudi
fu,fugu,fugi,fugu,fugi
fu,fufu,fufi,fufu,fufi
fu,fusu,fusi,fusu,fusi
fu,fuvu,fuvi,fuvu,fuvi
fu,fuzu,fuzi,fuzu,fuzi
fu,fuʃu,fuʃi,fuʃu,fuʃi
fu,fuʒu,fuʒi,fuʒu,fuʒi
fu,fuθu,fuθi,fuθu,fuθi
fu,fuðu,fuði,fuðu,fuði
fu,fuhu,fuhi,fuhu,fuhi
su,sumu,sumi,sumu,sumi
su,sunu,suni,sunu,suni
su,supu,supi,supu,supi
su,sutu,suti,sutu,suti
su,suku,suki,suku,suki
su,subu,subi,subu,subi
su,sudu,sudi,sudu,sudi
su,sugu,sugi,sugu,sugi
su,sufu,sufi,sufu,sufi
su,susu,susi,susu,susi
su,suvu,suvi,suvu,suvi
su,suzu,suzi,suzu,suzi
su,suʃu,suʃi,suʃu,suʃi
su,suʒu,suʒi,suʒu,suʒi
su,suθu,suθi,suθu,suθi
su,suðu,suði,suðu,suði
su,suhu,suhi,suhu,suhi
vu,vumu,vumi,vumu,vumi
vu,vunu,vuni,vunu,vuni
vu,vupu,vupi,vupu,vupi
vu,vutu,vuti,vutu,vuti
vu,vuku,vuki,vuku,vuki
vu,vubu,vubi,vubu,vubi
vu,vudu,vudi,vudu,vudi
vu,vugu,vugi,vugu,vugi
vu,vufu,vufi,vufu,vufi
vu,vusu,vusi,vusu,vusi
vu,vuvu,vuvi,vuvu,vuvi
vu,vuzu,vuzi,vuzu,vuzi
vu,vuʃu,vuʃi,vuʃu,vuʃi
vu,vuʒu,vuʒi,vuʒu,vuʒi
vu,vuθu,vuθi,vuθu,vuθi
vu,vuðu,vuði,vuðu,vuði
vu,vuhu,vuhi,vuhu,vuhi
zu,zumu,zumi,zumu,zumi
zu,zunu,zuni,zunu,zuni
zu,zupu,zupi,zupu,zupi
zu,zutu,zuti,zutu,zuti
zu,zuku,zuki,zuku,zuki
zu,zubu,zubi,zubu,zubi
zu,zudu,zudi,zudu,zudi
zu,zugu,zugi,zugu,zugi
zu,zufu,zufi,zufu,zufi
zu,zusu,zusi,zusu,zusi
zu,zuvu,zuvi,zuvu,zuvi
zu,zuzu,zuzi,zuzu,zuzi
zu,zuʃu,zuʃi,zuʃu,zuʃi
zu,zuʒu,zuʒi,zuʒu,zuʒi
zu,zuθu,zuθi,zuθu,zuθi
zu,zuðu,zuði,zuðu,zuði
zu,zuhu,zuhi,zuhu,zuhi
ʃu,ʃumu,ʃumi,ʃumu,ʃumi
ʃu,ʃunu,ʃuni,ʃunu,ʃuni
ʃu,ʃupu,ʃupi,ʃupu,ʃupi
ʃu,ʃutu,ʃuti,ʃutu,ʃuti
ʃu,ʃuku,ʃuki,ʃuku,ʃuki
ʃu,ʃubu,ʃubi,ʃubu,ʃubi
ʃu,ʃudu,ʃudi,ʃudu,ʃudi
ʃu,ʃugu,ʃugi,ʃugu,ʃugi
ʃu,ʃufu,ʃufi,ʃufu,ʃufi
ʃu,ʃusu,ʃusi,ʃusu,ʃusi
ʃu,ʃuvu,ʃuvi,ʃuvu,ʃuvi
ʃu,ʃuzu,ʃuzi,ʃuzu,ʃuzi
ʃu,ʃuʃu,ʃuʃi,ʃuʃu,ʃuʃi
ʃu,ʃuʒu,ʃuʒi,ʃuʒu,ʃuʒi
ʃu,ʃuθu,ʃuθi,ʃuθu,ʃuθi
ʃu,ʃuðu,ʃuði,ʃuðu,ʃuði
ʃu,ʃuhu,ʃuhi,ʃuhu,ʃuhi
ʒu,ʒumu,ʒumi,ʒumu,ʒumi
ʒu,ʒunu,ʒuni,ʒunu,ʒuni
ʒu,ʒupu,ʒupi,ʒupu,ʒupi
ʒu,ʒutu,ʒuti,ʒutu,ʒuti
ʒu,ʒuku,ʒuki,ʒuku,ʒuki
ʒu,ʒubu,ʒubi,ʒubu,ʒubi
ʒu,ʒudu,ʒudi,ʒudu,ʒudi
ʒu,ʒugu,ʒugi,ʒugu,ʒugi
ʒu,ʒufu,ʒufi,ʒufu,ʒufi
ʒu,ʒusu,ʒusi,ʒusu,ʒusi
ʒu,ʒuvu,ʒuvi,ʒuvu,ʒuvi
ʒu,ʒuzu,ʒuzi,ʒuzu,ʒuzi
ʒu,ʒuʃu,ʒuʃi,ʒuʃu,ʒuʃi
ʒu,ʒuʒu,ʒuʒi,ʒuʒu,ʒuʒi
ʒu,ʒuθu,ʒuθi,ʒuθu,ʒuθi
ʒu,ʒuðu,ʒuði,ʒuðu,ʒuði
ʒu,ʒuhu,ʒuhi,ʒuhu,ʒuhi
θu,θumu,θumi,θumu,θumi
θu,θunu,θuni,θunu,θuni
θu,θupu,θupi,θupu,θupi
θu,θutu,θuti,θutu,θuti
θu,θuku,θuki,θuku,θuki
θu,θubu,θubi,θubu,θubi
θu,θudu,θudi,θudu,θudi
θu,θugu,θugi,θugu,θugi
θu,θufu,θufi,θufu,θufi
θu,θusu,θusi,θusu,θusi
θu,θuvu,θuvi,θuvu,θuvi
θu,θuzu,θuzi,θuzu,θuzi
θu,θuʃu,θuʃi,θuʃu,θuʃi
θu,θuʒu,θuʒi,θuʒu,θuʒi
θu,θuθu,θuθi,θuθu,θuθi
θu,θuðu,θuði,θuðu,θuði
θu,θuhu,θuhi,θuhu,θuhi
ðu,ðumu,ðumi,ðumu,ðumi
ðu,ðunu,ðuni,ðunu,ðuni
ðu,ðupu,ðupi,ðupu,ðupi
ðu,ðutu,ðuti,ðutu,ðuti
ðu,ðuku,ðuki,ðuku,ðuki
ðu,ðubu,ðubi,ðubu,ðubi
ðu,ðudu,ðudi,ðudu,ðudi
ðu,ðugu,ðugi,ðugu,ðugi
ðu,ðufu,ðufi,ðufu,ðufi
ðu,ðusu,ðusi,ðusu,ðusi
ðu,ðuvu,ðuvi,ðuvu,ðuvi
ðu,ðuzu,ðuzi,ðuzu,ðuzi
ðu,ðuʃu,ðuʃi,ðuʃu,ðuʃi
ðu,ðuʒu,ðuʒi,ðuʒu,ðuʒi
ðu,ðuθu,ðuθi,ðuθu,ðuθi
ðu,ðuðu,ðuði,ðuðu,ðuði
ðu,ðuhu,ðuhi,ðuhu,ðuhi
hu,humu,humi,humu,humi
hu,hunu,huni,hunu,huni
hu,hupu,hupi,hupu,hupi
hu,hutu,huti,hutu,huti
hu,huku,huki,huku,huki
hu,hubu,hubi,hubu,hubi
hu,hudu,hudi,hudu,hudi
hu,hugu,hugi,hugu,hugi
hu,hufu,hufi,hufu,hufi
hu,husu,husi,husu,husi
hu,huvu,huvi,huvu,huvi
hu,huzu,huzi,huzu,huzi
hu,huʃu,huʃi,huʃu,huʃi
hu,huʒu,huʒi,huʒu,huʒi
hu,huθu,huθi,huθu,huθi
hu,huðu,huði,huðu,huði
hu,huhu,huhi,huhu,huhi
mu,mumoʊ,mumeɪ,mumo,mume
mu,munoʊ,muneɪ,muno,mune
mu,mupoʊ,mupeɪ,mupo,mupe
mu,mutoʊ,muteɪ,muto,mute
mu,mukoʊ,mukeɪ,muko,muke
mu,muboʊ,mubeɪ,mubo,mube
mu,mudoʊ,mudeɪ,mudo,mude
mu,mugoʊ,mugeɪ,mugo,muge
mu,mufoʊ,mufeɪ,mufo,mufe
mu,musoʊ,museɪ,muso,muse
mu,muvoʊ,muveɪ,muvo,muve
mu,muzoʊ,muzeɪ,muzo,muze
mu,muʃoʊ,muʃeɪ,muʃo,muʃe
mu,muʒoʊ,muʒeɪ,muʒo,muʒe
mu,muθoʊ,muθeɪ,muθo,muθe
mu,muðoʊ,muðeɪ,muðo,muðe
mu,muhoʊ,muheɪ,muho,muhe
nu,numoʊ,numeɪ,numo,nume
nu,nunoʊ,nuneɪ,nuno,nune
nu,nupoʊ,nupeɪ,nupo,nupe
nu,nutoʊ,nuteɪ,nuto,nute
nu,nukoʊ,nukeɪ,nuko,nuke
nu,nuboʊ,nubeɪ,nubo,nube
nu,nudoʊ,nudeɪ,nudo,nude
nu,nugoʊ,nugeɪ,nugo,nuge
nu,nufoʊ,nufeɪ,nufo,nufe
nu,nusoʊ,nuseɪ,nuso,nuse
nu,nuvoʊ,nuveɪ,nuvo,nuve
nu,nuzoʊ,nuzeɪ,nuzo,nuze
nu,nuʃoʊ,nuʃeɪ,nuʃo,nuʃe
nu,nuʒoʊ,nuʒeɪ,nuʒo,nuʒe
nu,nuθoʊ,nuθeɪ,nuθo,nuθe
nu,nuðoʊ,nuðeɪ,nuðo,nuðe
nu,nuhoʊ,nuheɪ,nuho,nuhe
pu,pumoʊ,pumeɪ,pumo,pume
pu,punoʊ,puneɪ,puno,pune
pu,pupoʊ,pupeɪ,pupo,pupe
pu,putoʊ,puteɪ,puto,pute
pu,pukoʊ,pukeɪ,puko,puke
pu,puboʊ,pubeɪ,pubo,pube
pu,pudoʊ,pudeɪ,pudo,pude
pu,pugoʊ,pugeɪ,pugo,puge
pu,pufoʊ,pufeɪ,pufo,pufe
pu,pusoʊ,puseɪ,puso,puse
pu,puvoʊ,puveɪ,puvo,puve
pu,puzoʊ,puzeɪ,puzo,puze
pu,puʃoʊ,puʃeɪ,puʃo,puʃe
pu,puʒoʊ,puʒeɪ,puʒo,puʒe
pu,puθoʊ,puθeɪ,puθo,puθe
pu,puðoʊ,puðeɪ,puðo,puðe
pu,puhoʊ,puheɪ,puho,puhe
tu,tumoʊ,tumeɪ,tumo,tume
tu,tunoʊ,tuneɪ,tuno,tune
tu,tupoʊ,tupeɪ,tupo,tupe
tu,tutoʊ,tuteɪ,tuto,tute
tu,tukoʊ,tukeɪ,tuko,tuke
tu,tuboʊ,tubeɪ,tubo,tube
tu,tudoʊ,tudeɪ,tudo,tude
tu,tugoʊ,tugeɪ,tugo,tuge
tu,tufoʊ,tufeɪ,tufo,tufe
tu,tusoʊ,tuseɪ,tuso,tuse
tu,tuvoʊ,tuveɪ,tuvo,tuve
tu,tuzoʊ,tuzeɪ,tuzo,tuze
tu,tuʃoʊ,tuʃeɪ,tuʃo,tuʃe
tu,tuʒoʊ,tuʒeɪ,tuʒo,tuʒe
tu,tuθoʊ,tuθeɪ,tuθo,tuθe
tu,tuðoʊ,tuðeɪ,tuðo,tuðe
tu,tuhoʊ,tuheɪ,tuho,tuhe
ku,kumoʊ,kumeɪ,kumo,kume
ku,kunoʊ,kuneɪ,kuno,kune
ku,kupoʊ,kupeɪ,kupo,kupe
ku,kutoʊ,kuteɪ,kuto,kute
ku,kukoʊ,kukeɪ,kuko,kuke
ku,kuboʊ,kubeɪ,kubo,kube
ku,kudoʊ,kudeɪ,kudo,kude
ku,kugoʊ,kugeɪ,kugo,kuge
ku,kufoʊ,kufeɪ,kufo,kufe
ku,kusoʊ,kuseɪ,kuso,kuse
ku,kuvoʊ,kuveɪ,kuvo,kuve
ku,kuzoʊ,kuzeɪ,kuzo,kuze
ku,kuʃoʊ,kuʃeɪ,kuʃo,kuʃe
ku,kuʒoʊ,kuʒeɪ,kuʒo,kuʒe
ku,kuθoʊ,kuθeɪ,kuθo,kuθe
ku,kuðoʊ,kuðeɪ,kuðo,kuðe
ku,kuhoʊ,kuheɪ,kuho,kuhe
bu,bumoʊ,bumeɪ,bumo,bume
bu,bunoʊ,buneɪ,buno,bune
bu,bupoʊ,bupeɪ,bupo,bupe
bu,butoʊ,buteɪ,buto,bute
bu,bukoʊ,bukeɪ,buko,buke
bu,buboʊ,bubeɪ,bubo,bube
bu,budoʊ,budeɪ,budo,bude
bu,bugoʊ,bugeɪ,bugo,buge
bu,bufoʊ,bufeɪ,bufo,bufe
bu,busoʊ,buseɪ,buso,buse
bu,buvoʊ,buveɪ,buvo,buve
bu,buzoʊ,buzeɪ,buzo,buze
bu,buʃoʊ,buʃeɪ,buʃo,buʃe
bu,buʒoʊ,buʒeɪ,buʒo,buʒe
bu,buθoʊ,buθeɪ,buθo,buθe
bu,buðoʊ,buðeɪ,buðo,buðe
bu,buhoʊ,buheɪ,buho,buhe
du,dumoʊ,dumeɪ,dumo,dume
du,dunoʊ,duneɪ,duno,dune
du,dupoʊ,dupeɪ,dupo,dupe
du,dutoʊ,duteɪ,duto,dute
du,dukoʊ,dukeɪ,duko,duke
du,duboʊ,dubeɪ,dubo,dube
du,dudoʊ,dudeɪ,dudo,dude
du,dugoʊ,dugeɪ,dugo,duge
du,dufoʊ,dufeɪ,dufo,dufe
du,dusoʊ,duseɪ,duso,duse
du,duvoʊ,duveɪ,duvo,duve
du,duzoʊ,duzeɪ,duzo,duze
du,duʃoʊ,duʃeɪ,duʃo,duʃe
du,duʒoʊ,duʒeɪ,duʒo,duʒe
du,duθoʊ,duθeɪ,duθo,duθe
du,duðoʊ,duðeɪ,duðo,duðe
du,duhoʊ,duheɪ,duho,duhe
gu,gumoʊ,gumeɪ,gumo,gume
gu,gunoʊ,guneɪ,guno,gune
gu,gupoʊ,gupeɪ,gupo,gupe
gu,gutoʊ,guteɪ,guto,gute
gu,gukoʊ,gukeɪ,guko,guke
gu,guboʊ,gubeɪ,gubo,gube
gu,gudoʊ,gudeɪ,gudo,gude
gu,gugoʊ,gugeɪ,gugo,guge
gu,gufoʊ,gufeɪ,gufo,gufe
gu,gusoʊ,guseɪ,guso,guse
gu,guvoʊ,guveɪ,guvo,guve
gu,guzoʊ,guzeɪ,guzo,guze
gu,guʃoʊ,guʃeɪ,guʃo,guʃe
gu,guʒoʊ,guʒeɪ,guʒo,guʒe
gu,guθoʊ,guθeɪ,guθo,guθe
gu,guðoʊ,guðeɪ,guðo,guðe
gu,guhoʊ,guheɪ,guho,guhe
fu,fumoʊ,fumeɪ,fumo,fume
fu,funoʊ,funeɪ,funo,fune
fu,fupoʊ,fupeɪ,fupo,fupe
fu,futoʊ,futeɪ,futo,fute
fu,fukoʊ,fukeɪ,fuko,fuke
fu,fuboʊ,fubeɪ,fubo,fube
fu,fudoʊ,fudeɪ,fudo,fude
fu,fugoʊ,fugeɪ,fugo,fuge
fu,fufoʊ,fufeɪ,fufo,fufe
fu,fusoʊ,fuseɪ,fuso,fuse
fu,fuvoʊ,fuveɪ,fuvo,fuve
fu,fuzoʊ,fuzeɪ,fuzo,fuze
fu,fuʃoʊ,fuʃeɪ,fuʃo,fuʃe
fu,fuʒoʊ,fuʒeɪ,fuʒo,fuʒe
fu,fuθoʊ,fuθeɪ,fuθo,fuθe
fu,fuðoʊ,fuðeɪ,fuðo,fuðe
fu,fuhoʊ,fuheɪ,fuho,fuhe
su,sumoʊ,sumeɪ,sumo,sume
su,sunoʊ,suneɪ,suno,sune
su,supoʊ,supeɪ,supo,supe
su,sutoʊ,suteɪ,suto,sute
su,sukoʊ,sukeɪ,suko,suke
su,suboʊ,subeɪ,subo,sube
su,sudoʊ,sudeɪ,sudo,sude
su,sugoʊ,sugeɪ,sugo,suge
su,sufoʊ,sufeɪ,sufo,sufe
su,susoʊ,suseɪ,suso,suse
su,suvoʊ,suveɪ,suvo,suve
su,suzoʊ,suzeɪ,suzo,suze
su,suʃoʊ,suʃeɪ,suʃo,suʃe
su,suʒoʊ,suʒeɪ,suʒo,suʒe
su,suθoʊ,suθeɪ,suθo,suθe
su,suðoʊ,suðeɪ,suðo,suðe
su,suhoʊ,suheɪ,suho,suhe
vu,vumoʊ,vumeɪ,vumo,vume
vu,vunoʊ,vuneɪ,vuno,vune
vu,vupoʊ,vupeɪ,vupo,vupe
vu,vutoʊ,vuteɪ,vuto,vute
vu,vukoʊ,vukeɪ,vuko,vuke
vu,vuboʊ,vubeɪ,vubo,vube
vu,vudoʊ,vudeɪ,vudo,vude
vu,vugoʊ,vugeɪ,vugo,vuge
vu,vufoʊ,vufeɪ,vufo,vufe
vu,vusoʊ,vuseɪ,vuso,vuse
vu,vuvoʊ,vuveɪ,vuvo,vuve
vu,vuzoʊ,vuzeɪ,vuzo,vuze
vu,vuʃoʊ,vuʃeɪ,vuʃo,vuʃe
vu,vuʒoʊ,vuʒeɪ,vuʒo,vuʒe
vu,vuθoʊ,vuθeɪ,vuθo,vuθe
vu,vuðoʊ,vuðeɪ,vuðo,vuðe
vu,vuhoʊ,vuheɪ,vuho,vuhe
zu,zumoʊ,zumeɪ,zumo,zume
zu,zunoʊ,zuneɪ,zuno,zune
zu,zupoʊ,zupeɪ,zupo,zupe
zu,zutoʊ,zuteɪ,zuto,zute
zu,zukoʊ,zukeɪ,zuko,zuke
zu,zuboʊ,zubeɪ,zubo,zube
zu,zudoʊ,zudeɪ,zudo,zude
zu,zugoʊ,zugeɪ,zugo,zuge
zu,zufoʊ,zufeɪ,zufo,zufe
zu,zusoʊ,zuseɪ,zuso,zuse
zu,zuvoʊ,zuveɪ,zuvo,zuve
zu,zuzoʊ,zuzeɪ,zuzo,zuze
zu,zuʃoʊ,zuʃeɪ,zuʃo,zuʃe
zu,zuʒoʊ,zuʒeɪ,zuʒo,zuʒe
zu,zuθoʊ,zuθeɪ,zuθo,zuθe
zu,zuðoʊ,zuðeɪ,zuðo,zuðe
zu,zuhoʊ,zuheɪ,zuho,zuhe
ʃu,ʃumoʊ,ʃumeɪ,ʃumo,ʃume
ʃu,ʃunoʊ,ʃuneɪ,ʃuno,ʃune
ʃu,ʃupoʊ,ʃupeɪ,ʃupo,ʃupe
ʃu,ʃutoʊ,ʃuteɪ,ʃuto,ʃute
ʃu,ʃukoʊ,ʃukeɪ,ʃuko,ʃuke
ʃu,ʃuboʊ,ʃubeɪ,ʃubo,ʃube
ʃu,ʃudoʊ,ʃudeɪ,ʃudo,ʃude
ʃu,ʃugoʊ,ʃugeɪ,ʃugo,ʃuge
ʃu,ʃufoʊ,ʃufeɪ,ʃufo,ʃufe
ʃu,ʃusoʊ,ʃuseɪ,ʃuso,ʃuse
ʃu,ʃuvoʊ,ʃuveɪ,ʃuvo,ʃuve
ʃu,ʃuzoʊ,ʃuzeɪ,ʃuzo,ʃuze
ʃu,ʃuʃoʊ,ʃuʃeɪ,ʃuʃo,ʃuʃe
ʃu,ʃuʒoʊ,ʃuʒeɪ,ʃuʒo,ʃuʒe
ʃu,ʃuθoʊ,ʃuθeɪ,ʃuθo,ʃuθe
ʃu,ʃuðoʊ,ʃuðeɪ,ʃuðo,ʃuðe
ʃu,ʃuhoʊ,ʃuheɪ,ʃuho,ʃuhe
ʒu,ʒumoʊ,ʒumeɪ,ʒumo,ʒume
ʒu,ʒunoʊ,ʒuneɪ,ʒuno,ʒune
ʒu,ʒupoʊ,ʒupeɪ,ʒupo,ʒupe
ʒu,ʒutoʊ,ʒuteɪ,ʒuto,ʒute
ʒu,ʒukoʊ,ʒukeɪ,ʒuko,ʒuke
ʒu,ʒuboʊ,ʒubeɪ,ʒubo,ʒube
ʒu,ʒudoʊ,ʒudeɪ,ʒudo,ʒude
ʒu,ʒugoʊ,ʒugeɪ,ʒugo,ʒuge
ʒu,ʒufoʊ,ʒufeɪ,ʒufo,ʒufe
ʒu,ʒusoʊ,ʒuseɪ,ʒuso,ʒuse
ʒu,ʒuvoʊ,ʒuveɪ,ʒuvo,ʒuve
ʒu,ʒuzoʊ,ʒuzeɪ,ʒuzo,ʒuze
ʒu,ʒuʃoʊ,ʒuʃeɪ,ʒuʃo,ʒuʃe
ʒu,ʒuʒoʊ,ʒuʒeɪ,ʒuʒo,ʒuʒe
ʒu,ʒuθoʊ,ʒuθeɪ,ʒuθo,ʒuθe
ʒu,ʒuðoʊ,ʒuðeɪ,ʒuðo,ʒuðe
ʒu,ʒuhoʊ,ʒuheɪ,ʒuho,ʒuhe
θu,θumoʊ,θumeɪ,θumo,θume
θu,θunoʊ,θuneɪ,θuno,θune
θu,θupoʊ,θupeɪ,θupo,θupe
θu,θutoʊ,θuteɪ,θuto,θute
θu,θukoʊ,θukeɪ,θuko,θuke
θu,θuboʊ,θubeɪ,θubo,θube
θu,θudoʊ,θudeɪ,θudo,θude
θu,θugoʊ,θugeɪ,θugo,θuge
θu,θufoʊ,θufeɪ,θufo,θufe
θu,θusoʊ,θuseɪ,θuso,θuse
θu,θuvoʊ,θuveɪ,θuvo,θuve
θu,θuzoʊ,θuzeɪ,θuzo,θuze
θu,θuʃoʊ,θuʃeɪ,θuʃo,θuʃe
θu,θuʒoʊ,θuʒeɪ,θuʒo,θuʒe
θu,θuθoʊ,θuθeɪ,θuθo,θuθe
θu,θuðoʊ,θuðeɪ,θuðo,θuðe
θu,θuhoʊ,θuheɪ,θuho,θuhe
ðu,ðumoʊ,ðumeɪ,ðumo,ðume
ðu,ðunoʊ,ðuneɪ,ðuno,ðune
ðu,ðupoʊ,ðupeɪ,ðupo,ðupe
ðu,ðutoʊ,ðuteɪ,ðuto,ðute
ðu,ðukoʊ,ðukeɪ,ðuko,ðuke
ðu,ðuboʊ,ðubeɪ,ðubo,ðube
ðu,ðudoʊ,ðudeɪ,ðudo,ðude
ðu,ðugoʊ,ðugeɪ,ðugo,ðuge
ðu,ðufoʊ,ðufeɪ,ðufo,ðufe
ðu,ðusoʊ,ðuseɪ,ðuso,ðuse
ðu,ðuvoʊ,ðuveɪ,ðuvo,ðuve
ðu,ðuzoʊ,ðuzeɪ,ðuzo,ðuze
ðu,ðuʃoʊ,ðuʃeɪ,ðuʃo,ðuʃe
ðu,ðuʒoʊ,ðuʒeɪ,ðuʒo,ðuʒe
ðu,ðuθoʊ,ðuθeɪ,ðuθo,ðuθe
ðu,ðuðoʊ,ðuðeɪ,ðuðo,ðuðe
ðu,ðuhoʊ,ðuheɪ,ðuho,ðuhe
hu,humoʊ,humeɪ,humo,hume
hu,hunoʊ,huneɪ,huno,hune
hu,hupoʊ,hupeɪ,hupo,hupe
hu,hutoʊ,huteɪ,huto,hute
hu,hukoʊ,hukeɪ,huko,huke
hu,huboʊ,hubeɪ,hubo,hube
hu,hudoʊ,hudeɪ,hudo,hude
hu,hugoʊ,hugeɪ,hugo,huge
hu,hufoʊ,hufeɪ,hufo,hufe
hu,husoʊ,huseɪ,huso,huse
hu,huvoʊ,huveɪ,huvo,huve
hu,huzoʊ,huzeɪ,huzo,huze
hu,huʃoʊ,huʃeɪ,huʃo,huʃe
hu,huʒoʊ,huʒeɪ,huʒo,huʒe
hu,huθoʊ,huθeɪ,huθo,huθe
hu,huðoʊ,huðeɪ,huðo,huðe
hu,huhoʊ,huheɪ,huho,huhe
